,,,all,fisher,relief,spec,f,chi2_nor,RFS,mrmr,cmim,jmi,borutashap,rf,lasso_svm,lasso_lg
nb,Kendall rank correlation coefficient,1062,0.9999999999999998,,0.8333333333333334,0.19999999999999998,,-0.06349206349206349,0.07999999999999997,0.15032679738562094,-0.04761904761904762,0.3333333333333333,-1.0,,-0.23636363636363636,0.0
nb,Kendall rank correlation coefficient,1063,1.0,0.33333333333333337,-0.052631578947368425,0.14705882352941174,0.33333333333333337,-0.2,,,1.0,,1.0,-0.052631578947368425,-0.052631578947368425,1.0
nb,Kendall rank correlation coefficient,1064,0.9999999999999998,-0.08831908831908834,1.0,-0.2,-0.08831908831908834,0.33333333333333337,0.7142857142857142,0.6,,0.6,0.0,0.07692307692307691,-0.14285714285714288,1.0
nb,Kendall rank correlation coefficient,1065,1.0,0.23809523809523814,1.0,-0.33333333333333337,0.23809523809523814,-0.4222222222222222,,-1.0,1.0,0.7142857142857143,0.33333333333333337,1.0,1.0,0.8666666666666666
nb,Kendall rank correlation coefficient,1066,1.0,0.21416361416361415,0.12748171368861025,0.12884615384615386,0.17815517815517817,0.11660424469413233,0.014245014245014247,,,,0.19999999999999998,,-0.014705882352941175,0.26209677419354843
nb,Kendall rank correlation coefficient,1067,1.0,0.6000000000000001,-0.019607843137254905,0.018181818181818184,0.6000000000000001,0.17948717948717946,-0.08333333333333334,-0.33333333333333337,0.21568627450980396,0.21568627450980396,0.6000000000000001,0.6000000000000001,-0.04761904761904762,-0.05555555555555555
nb,Kendall rank correlation coefficient,1068,1.0,0.21428571428571427,0.24183006535947715,,0.21428571428571427,,-0.33333333333333337,0.0,-0.042105263157894736,0.09941520467836257,0.42857142857142855,,1.0,0.028571428571428574
nb,Kendall rank correlation coefficient,1069,1.0,,,,,,-1.0,,,,,,,
nb,Kendall rank correlation coefficient,1071,1.0,-0.04761904761904762,0.0,1.0,-0.04761904761904762,1.0,0.026737967914438505,-0.08300395256916997,-0.3333333333333334,-0.3333333333333334,1.0,1.0,0.3589743589743589,0.9999999999999999
nb,Kendall rank correlation coefficient,1441,1.0,-0.39999999999999997,0.1630769230769231,0.3636363636363636,-0.39999999999999997,,,-0.19999999999999998,0.6,0.05555555555555555,,-1.0,0.4666666666666666,-0.06432748538011696
nb,Kendall rank correlation coefficient,1442,1.0,1.0,1.0,,1.0,0.0,-0.4444444444444444,,,,-0.33333333333333337,1.0,0.6,1.0
nb,Kendall rank correlation coefficient,1443,1.0,-0.42857142857142855,0.5,-0.05555555555555555,-0.42857142857142855,0.5555555555555555,0.07692307692307693,0.10344827586206895,0.23809523809523814,0.18095238095238098,0.3333333333333334,0.0,-0.23809523809523814,0.17948717948717946
nb,Kendall rank correlation coefficient,1444,1.0,-0.10153846153846155,0.13846153846153847,0.07189542483660132,-0.10153846153846155,-0.03703703703703704,-0.00806451612903226,0.0303030303030303,0.10476190476190478,0.10476190476190478,-0.06666666666666665,-0.2,-0.18181818181818182,-0.3
nb,Kendall rank correlation coefficient,1446,1.0,-0.1818181818181818,0.303030303030303,-1.0,-0.1818181818181818,1.0,0.1857707509881423,1.0,1.0,1.0,0.4222222222222222,0.5714285714285714,0.10294117647058822,1.0
nb,Kendall rank correlation coefficient,1447,1.0,0.022222222222222223,-1.0,,0.022222222222222223,0.4102564102564102,-0.0606060606060606,-0.19080459770114944,-0.19080459770114944,-0.19080459770114944,1.0,0.14705882352941174,0.282051282051282,0.2947368421052632
nb,Kendall rank correlation coefficient,1448,1.0,0.6190476190476191,-0.05138339920948617,0.021739130434782608,0.6190476190476191,-0.2056451612903226,0.19999999999999998,0.7142857142857144,-0.16339869281045755,-0.15384615384615383,0.7142857142857143,0.2777777777777778,0.3333333333333333,0.36551724137931035
nb,Kendall rank correlation coefficient,1450,1.0,,-0.08333333333333334,0.11999999999999998,,0.05555555555555555,0.1176470588235294,0.018018018018018018,0.1623931623931624,0.018018018018018018,0.2490118577075099,,0.4285714285714286,0.14285714285714285
nb,Kendall rank correlation coefficient,1451,1.0,0.05454545454545454,-0.031578947368421054,0.06432748538011696,0.05454545454545454,-0.19999999999999998,-0.09090909090909093,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.33333333333333337,-0.18947368421052632,0.009230769230769232
nb,Kendall rank correlation coefficient,1452,1.0,,,,,,,,,,,,,
nb,Kendall rank correlation coefficient,1453,1.0,0.3333333333333334,,-0.006535947712418302,0.3333333333333334,0.3333333333333334,0.10582010582010583,0.07142857142857142,1.0,1.0,0.1333333333333333,0.0,-0.0909090909090909,-0.3626373626373627
nb,Kendall rank correlation coefficient,1487,0.9999999999999999,0.3403846153846154,0.5206149545772186,,0.3403846153846154,0.9444444444444445,0.4151747655583972,0.37381916329284753,0.37381916329284753,0.37381916329284753,0.3180272108843537,0.4571428571428572,0.2087912087912088,0.9705882352941175
nb,Kendall rank correlation coefficient,1488,1.0,1.0,0.19999999999999998,-0.1764705882352941,1.0,0.9999999999999999,0.2,,,,,,0.42857142857142855,0.0
nb,Kendall rank correlation coefficient,1490,0.9999999999999998,0.9999999999999999,-1.0,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.0,0.8666666666666666,-0.022222222222222223,0.3333333333333333,1.0,,0.6428571428571428,0.0
nb,Kendall rank correlation coefficient,1494,1.0,0.34090909090909094,0.7301587301587301,0.624466571834993,0.34090909090909094,0.22348484848484848,0.7230769230769231,0.54985754985755,0.54985754985755,0.54985754985755,0.5165165165165165,0.5165165165165165,0.927536231884058,0.3128205128205128
nb,Kendall rank correlation coefficient,1496,1.0,,,,,,,,,,,,,
nb,Kendall rank correlation coefficient,1504,1.0,0.6,0.3145161290322581,,0.6,0.9999999999999999,-0.39999999999999997,0.9444444444444445,0.8484848484848484,0.8222222222222221,0.6666666666666666,0.7142857142857143,-0.06666666666666665,-0.06666666666666665
nb,Kendall rank correlation coefficient,1507,1.0,,,,,,,,,,,,,
nb,Kendall rank correlation coefficient,1510,1.0,0.17894736842105263,0.22105263157894736,-0.0582010582010582,0.17894736842105263,0.17894736842105263,-0.12554112554112554,0.11666666666666665,-0.022222222222222223,0.027692307692307693,0.1515151515151515,0.2727272727272727,0.1368421052631579,0.2430769230769231
nb,Kendall rank correlation coefficient,1547,1.0,0.6,0.6,0.6601307189542485,0.6,0.5238095238095238,,,0.48529411764705876,0.7908496732026145,0.4705882352941176,0.04761904761904762,0.6,1.0
nb,Kendall rank correlation coefficient,1566,1.0,0.23714369673817218,0.580952380952381,0.16883116883116883,0.23714369673817218,0.2164794007490637,-0.16339869281045755,,0.24139352710781284,0.1445402903429413,0.4285714285714285,0.32346723044397463,0.2437991530550514,0.10531400966183575
nb,Kendall rank correlation coefficient,1600,0.9999999999999999,-0.23809523809523814,0.33333333333333337,0.5428571428571429,-0.23809523809523814,0.33333333333333337,0.21937321937321938,0.15692307692307692,-0.2,-0.1818181818181818,0.47712418300653603,-0.009523809523809525,0.5042735042735044,0.3230769230769231
nb,Kendall rank correlation coefficient,311,0.9999999999999998,-1.0,-0.3333333333333333,0.1737891737891738,-0.04761904761904762,-0.3333333333333334,,,0.32432432432432434,,-1.0,-1.0,0.6,0.09420289855072464
nb,Kendall rank correlation coefficient,40,1.0,0.13043478260869565,0.5272727272727272,0.07389162561576354,0.13043478260869565,-0.33333333333333337,0.06666666666666665,0.1619047619047619,0.07142857142857142,0.11462450592885376,0.05714285714285715,0.3676470588235294,0.4666666666666666,1.0
nb,Kendall rank correlation coefficient,40900,1.0,,0.23999999999999996,0.1590909090909091,,0.0,-0.1111111111111111,,,,,,,
nb,Kendall rank correlation coefficient,40994,1.0,0.6666666666666669,0.39999999999999997,1.0,0.6666666666666669,0.6666666666666669,0.33333333333333337,0.4999999999999999,0.6666666666666669,0.2,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669
nb,Kendall rank correlation coefficient,41146,1.0,0.19999999999999998,0.6666666666666669,0.7666666666666667,0.19999999999999998,0.3333333333333334,0.6,0.6,0.6,0.6,0.39999999999999997,0.6666666666666669,0.7205882352941176,0.6666666666666666
nb,Kendall rank correlation coefficient,41156,1.0,0.2923076923076923,0.5172413793103448,,0.20346320346320346,0.3820512820512821,0.1818181818181818,0.2913968547641073,0.2913968547641073,0.2913968547641073,0.14492753623188404,0.1383399209486166,,0.458974358974359
nb,Kendall rank correlation coefficient,41730,0.9999999999999999,,,0.0,,,0.0,,-1.0,-1.0,0.39999999999999997,0.3333333333333334,0.39999999999999997,-0.39999999999999997
nb,Kendall rank correlation coefficient,41872,0.9999999999999999,1.0,,,1.0,1.0,-0.14285714285714288,1.0,0.7999999999999999,0.2,1.0,1.0,,
nb,Kendall rank correlation coefficient,41897,0.9999999999999999,0.4444444444444444,0.14285714285714285,0.4444444444444444,0.4444444444444444,0.4444444444444444,,0.19999999999999998,1.0,0.33333333333333337,,,0.4444444444444444,
nb,Kendall rank correlation coefficient,41945,0.9999999999999999,1.0,1.0,1.0,1.0,0.9999999999999999,0.2,,,,0.9999999999999999,1.0,0.2,
nb,Kendall rank correlation coefficient,41946,0.9999999999999998,0.8412698412698412,1.0,0.9866666666666666,0.8347578347578348,0.5399999999999999,0.8412698412698412,0.6878306878306878,0.6878306878306878,0.6878306878306878,1.0,1.0,0.8412698412698412,0.8412698412698412
nb,Kendall rank correlation coefficient,41978,0.9999999999999999,-0.016666666666666666,0.2840909090909091,-0.013442431326709525,-0.016666666666666666,0.03414634146341463,0.15780141843971635,-0.05263157894736842,0.342741935483871,0.07435897435897437,0.20744680851063832,0.03496503496503497,0.09530583214793742,0.25314685314685315
nb,Kendall rank correlation coefficient,44,1.0,0.41818181818181815,0.6276276276276277,0.0015082956259426848,0.41818181818181815,0.5111111111111112,0.1536231884057971,0.2922077922077922,0.2922077922077922,0.2922077922077922,0.6257309941520467,0.6257309941520467,0.36969696969696975,0.12765957446808512
nb,Kendall rank correlation coefficient,53,0.9999999999999998,0.37777777777777777,0.7272727272727272,,0.37777777777777777,0.21428571428571427,0.4666666666666666,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.7272727272727272,0.7272727272727272,0.4285714285714286,0.4285714285714286
nb,Kendall rank correlation coefficient,59,1.0,0.24183006535947715,0.6153846153846153,0.3523809523809524,0.1876923076923077,0.1876923076923077,0.39999999999999997,-0.09941520467836257,0.029239766081871343,0.09941520467836257,-0.19999999999999998,-0.14285714285714285,0.4571428571428572,0.2571428571428572
nb,Kendall rank correlation coefficient,715,0.9999999999999998,1.0,0.9999999999999999,,1.0,1.0,0.48571428571428577,0.7777777777777778,1.0,1.0,1.0,1.0,0.5411255411255411,
nb,Kendall rank correlation coefficient,716,1.0,-0.6666666666666669,1.0,0.607843137254902,-0.6666666666666669,-0.6666666666666669,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.19999999999999998,0.025641025641025644
nb,Kendall rank correlation coefficient,717,0.9999999999999999,0.5555555555555556,1.0,-0.3333333333333334,0.5555555555555556,0.5555555555555556,0.611111111111111,0.7999999999999999,0.3571428571428571,1.0,1.0,1.0,0.5714285714285714,1.0
nb,Kendall rank correlation coefficient,718,1.0,0.4909090909090909,1.0,0.1724137931034483,0.4909090909090909,1.0,0.9999999999999999,0.611111111111111,0.7777777777777778,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.35,0.1818181818181818
nb,Kendall rank correlation coefficient,721,0.9999999999999999,,0.9999999999999999,,,0.9999999999999999,,0.9999999999999999,0.9285714285714285,,1.0,1.0,0.9999999999999999,0.9444444444444445
nb,Kendall rank correlation coefficient,723,0.9999999999999998,0.9999999999999999,0.9999999999999999,,0.9999999999999999,0.9999999999999999,0.8909090909090909,0.8666666666666666,0.9999999999999999,0.9999999999999999,0.6190476190476191,0.9999999999999999,0.9999999999999999,
nb,Kendall rank correlation coefficient,732,1.0,-0.2222222222222222,-0.2,0.27878787878787875,-0.2222222222222222,-0.6,0.14285714285714288,0.28888888888888886,0.4102564102564102,0.6444444444444444,0.05263157894736842,0.29523809523809524,-0.23809523809523814,0.2222222222222222
nb,Kendall rank correlation coefficient,735,0.9999999999999998,,,0.6000000000000001,,-0.05555555555555555,,,,,,,,
nb,Kendall rank correlation coefficient,740,0.9999999999999999,1.0,0.9999999999999999,,1.0,1.0,0.9047619047619049,,0.9999999999999999,1.0,0.39999999999999997,0.39999999999999997,,
nb,Kendall rank correlation coefficient,742,1.0,1.0,1.0,0.019995877138734283,1.0,1.0,0.8222222222222221,0.42857142857142855,0.2933333333333333,0.5555555555555555,1.0,1.0,0.6,0.7333333333333333
nb,Kendall rank correlation coefficient,746,0.9999999999999998,1.0,-0.6666666666666669,,1.0,0.7222222222222222,0.6444444444444444,0.9999999999999999,1.0,0.3888888888888889,0.33333333333333337,0.33333333333333337,-0.3333333333333334,0.65
nb,Kendall rank correlation coefficient,752,1.0,0.34545454545454546,0.7142857142857143,0.2866666666666666,0.34545454545454546,0.34545454545454546,0.607843137254902,,1.0,1.0,-0.2,0.8666666666666666,0.26666666666666666,0.8333333333333334
nb,Kendall rank correlation coefficient,753,1.0,-0.06666666666666665,0.12418300653594773,0.1208791208791209,-0.06666666666666665,0.30882352941176466,0.4909090909090909,-0.14619883040935672,-0.39999999999999997,0.0303030303030303,0.19117647058823525,0.03296703296703297,0.0,-0.11333333333333331
nb,Kendall rank correlation coefficient,756,1.0,1.0,0.4848484848484848,0.9999999999999999,1.0,1.0,0.4102564102564102,1.0,,0.33333333333333337,,,0.8717948717948716,0.9999999999999998
nb,Kendall rank correlation coefficient,758,1.0,-1.0,1.0,0.33333333333333337,-1.0,0.33333333333333337,,,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.23636363636363636,0.28888888888888886
nb,Kendall rank correlation coefficient,759,1.0,0.0,1.0,-0.06666666666666665,0.0,,-0.19999999999999998,,,,,,-0.39999999999999997,-1.0
nb,Kendall rank correlation coefficient,761,1.0,0.009523809523809525,0.13333333333333333,0.18947368421052632,0.009523809523809525,0.35947712418300654,,0.2105263157894737,0.2105263157894737,0.2105263157894737,0.03333333333333333,0.03333333333333333,0.17894736842105263,0.17894736842105263
nb,Kendall rank correlation coefficient,762,0.9999999999999999,0.0,0.9999999999999998,0.7222222222222222,0.0,0.0,0.4666666666666666,0.42857142857142855,0.42857142857142855,0.39999999999999997,0.33333333333333337,0.5714285714285714,0.7142857142857143,0.7142857142857143
nb,Kendall rank correlation coefficient,763,0.9999999999999999,-0.4666666666666666,0.6666666666666669,0.4999999999999999,-0.4666666666666666,-0.4666666666666666,-0.7999999999999999,0.5555555555555556,0.5555555555555556,0.5555555555555556,-0.2,0.04761904761904762,-0.7999999999999999,-0.7999999999999999
nb,Kendall rank correlation coefficient,766,1.0,-0.2,0.7999999999999999,0.2792792792792793,-0.2,-0.2,0.4909090909090909,0.9444444444444445,0.33333333333333337,0.33333333333333337,0.7333333333333333,0.6888888888888888,-0.3333333333333334,0.9999999999999999
nb,Kendall rank correlation coefficient,768,0.9999999999999998,-0.1111111111111111,0.6666666666666669,-0.06666666666666665,-0.1111111111111111,-0.022222222222222223,0.29523809523809524,-0.3571428571428571,-0.6666666666666669,-0.19999999999999998,0.6,0.6666666666666669,0.14285714285714285,0.14285714285714288
nb,Kendall rank correlation coefficient,769,1.0,0.5555555555555555,0.6,0.13598519888991678,0.5555555555555555,1.0,0.6666666666666669,0.3438735177865613,0.4952380952380953,0.2727272727272727,0.6190476190476191,0.6,0.3333333333333333,0.6666666666666669
nb,Kendall rank correlation coefficient,773,0.9999999999999998,-0.19999999999999998,0.6996047430830039,0.4782608695652174,-0.19999999999999998,-0.19999999999999998,0.12380952380952381,0.6758893280632412,0.6679841897233202,-0.04761904761904762,-0.23809523809523814,-0.21428571428571427,0.016666666666666666,-0.19999999999999998
nb,Kendall rank correlation coefficient,775,0.9999999999999998,-1.0,-1.0,0.3571428571428571,-1.0,-1.0,-1.0,0.39999999999999997,0.4666666666666666,0.39999999999999997,0.3333333333333333,0.19999999999999998,0.2,0.14285714285714288
nb,Kendall rank correlation coefficient,778,1.0,,,-1.0,,,,,,,,,,
nb,Kendall rank correlation coefficient,779,0.9999999999999998,0.8666666666666666,0.4285714285714286,0.6176470588235293,0.8666666666666666,0.8666666666666666,0.3333333333333333,0.3636363636363636,0.8666666666666666,0.9047619047619049,1.0,0.9999999999999999,0.8666666666666666,0.2
nb,Kendall rank correlation coefficient,783,0.9999999999999999,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.9047619047619049,0.9047619047619049
